,song_id_from_src,dataset,title,artist,genre,arousal_mean,arousal_std,valence_mean,valence_std,emotion_4Q,emotion_2Q
1760,ML250,MoodyLyrics4Q,Thank You Very Much,Kaiser Chiefs,,,,,,happy,positive
1761,ML251,MoodyLyrics4Q,Counting Backwards,Throwing Muses,,,,,,angry,negative
1762,ML252,MoodyLyrics4Q,Future Breed Machine,Meshuggah,,,,,,angry,negative
1763,ML253,MoodyLyrics4Q,I Luv It,Young Jeezy,,,,,,angry,negative
1764,ML254,MoodyLyrics4Q,Burn,Three Days Grace,,,,,,angry,negative
1765,ML255,MoodyLyrics4Q,Bring the Noise,Public Enemy,,,,,,angry,negative
1766,ML256,MoodyLyrics4Q,Monday Morning,Maria Mena,,,,,,relaxed,positive
1767,ML257,MoodyLyrics4Q,The Wrong Nigga to Fuck Wit,Ice Cube,,,,,,angry,negative
1768,ML258,MoodyLyrics4Q,Am I Inside,Alice in Chains,,,,,,sad,negative
1769,ML259,MoodyLyrics4Q,Sandy the River Demon,Monkey,,,,,,relaxed,positive
1770,ML260,MoodyLyrics4Q,Ghostbusters,Ray Parker Jr.,,,,,,happy,positive
1771,ML261,MoodyLyrics4Q,Hate Me!,Children of Bodom,,,,,,angry,negative
1772,ML262,MoodyLyrics4Q,Olhos Certos,Detonautas Roque Clube,,,,,,sad,negative
1773,ML263,MoodyLyrics4Q,Gigantic,Pixies,,,,,,happy,positive
1774,ML264,MoodyLyrics4Q,Day,Katatonia,,,,,,sad,negative
1775,ML265,MoodyLyrics4Q,Painter in Your Pocket,Destroyer,,,,,,relaxed,positive
1776,ML266,MoodyLyrics4Q,Belle de Jour,De-Phazz,,,,,,relaxed,positive
1777,ML267,MoodyLyrics4Q,Never Be the Sun,Dolores Keane,,,,,,relaxed,positive
1778,ML268,MoodyLyrics4Q,Bring the Pain,Method Man,,,,,,angry,negative
1779,ML269,MoodyLyrics4Q,Those Three Days,Lucinda Williams,,,,,,sad,negative
1780,ML270,MoodyLyrics4Q,Moto Psycho,Megadeth,,,,,,angry,negative
1781,ML271,MoodyLyrics4Q,Touch Down,Delays,,,,,,relaxed,positive
1782,ML272,MoodyLyrics4Q,Laura,Scissor Sisters,,,,,,happy,positive
1783,ML273,MoodyLyrics4Q,I Like You So Much Better When You're Naked,Ida Maria,,,,,,happy,positive
1784,ML274,MoodyLyrics4Q,Lovesongs (They Kill Me),Cinema Bizarre,,,,,,sad,negative
1785,ML275,MoodyLyrics4Q,Leave My Mind,Lene Marlin,,,,,,relaxed,positive
1786,ML276,MoodyLyrics4Q,You Got By,Sara Gazarek,,,,,,relaxed,positive
1787,ML277,MoodyLyrics4Q,Walk Believer Walk,The Black Crowes,,,,,,happy,positive
1788,ML278,MoodyLyrics4Q,Thank You (Falettinme Be Mice Elf Agin),Sly & The Family Stone,,,,,,happy,positive
1789,ML279,MoodyLyrics4Q,The Lonely,British Sea Power,,,,,,sad,negative
1790,ML280,MoodyLyrics4Q,Autumn Tactics,Chicane,,,,,,relaxed,positive
1791,ML281,MoodyLyrics4Q,Under the Gun,The Sisters Of Mercy,,,,,,sad,negative
1792,ML282,MoodyLyrics4Q,Get Myself on Track,Audio Bullys,,,,,,sad,negative
1793,ML283,MoodyLyrics4Q,The Sleep of No Dreaming,Porcupine Tree,,,,,,sad,negative
1794,ML284,MoodyLyrics4Q,Lazy Girls,Jill Cunniff,,,,,,happy,positive
1795,ML285,MoodyLyrics4Q,Newgrange,Clannad,,,,,,relaxed,positive
1796,ML286,MoodyLyrics4Q,Jackie Jackson,Franz Ferdinand,,,,,,happy,positive
1797,ML287,MoodyLyrics4Q,The Corps Under My Bed,Combichrist,,,,,,sad,negative
1798,ML288,MoodyLyrics4Q,Should've Known Better,Richard Marx,,,,,,sad,negative
1799,ML289,MoodyLyrics4Q,Want,The Cure,,,,,,sad,negative
1800,ML290,MoodyLyrics4Q,I'm on a Boat (feat. T-Pain),The Lonely Island,,,,,,happy,positive
1801,ML291,MoodyLyrics4Q,Faithful ,Common,,,,,,relaxed,positive
1802,ML292,MoodyLyrics4Q,This Place Hotel,The Jacksons,,,,,,sad,negative
1803,ML293,MoodyLyrics4Q,Dirge for November,Opeth,,,,,,sad,negative
1804,ML294,MoodyLyrics4Q,It's A Long Way There,Little River Band,,,,,,relaxed,positive
1805,ML295,MoodyLyrics4Q,11:11,Rufus Wainwright,,,,,,relaxed,positive
1806,ML296,MoodyLyrics4Q,Break The Ice,Britney Spears,,,,,,happy,positive
1807,ML297,MoodyLyrics4Q,Midnight Blue,Electric Light Orchestra,,,,,,relaxed,positive
1808,ML298,MoodyLyrics4Q,We're Not Deep,The Housemartins,,,,,,happy,positive
1809,ML299,MoodyLyrics4Q,Blue Ridge Mountains,Haley Bonar,,,,,,relaxed,positive
1810,ML300,MoodyLyrics4Q,Disguise,Lene Marlin,,,,,,relaxed,positive
1811,ML301,MoodyLyrics4Q,One Step Too Far,Faithless,,,,,,relaxed,positive
1812,ML302,MoodyLyrics4Q,Day One: Vigil,Ayreon,,,,,,sad,negative
1813,ML303,MoodyLyrics4Q,Catch The Rainbow,Rainbow,,,,,,sad,negative
1814,ML304,MoodyLyrics4Q,Greenville,Lucinda Williams,,,,,,sad,negative
1815,ML305,MoodyLyrics4Q,Heart And Shoulder,Heather Nova,,,,,,relaxed,positive
1816,ML306,MoodyLyrics4Q,Long Stick Goes Boom,Krokus,,,,,,angry,negative
1817,ML307,MoodyLyrics4Q,"Mahna, Mahna",Cake,,,,,,happy,positive
1818,ML308,MoodyLyrics4Q,Sweet Darlin',She & Him,,,,,,happy,positive
1819,ML309,MoodyLyrics4Q,Vietnow,Rage Against the Machine,,,,,,angry,negative
1820,ML310,MoodyLyrics4Q,Action,Powerman 5000,,,,,,angry,negative
1821,ML311,MoodyLyrics4Q,All For Swinging You Around,The New Pornographers,,,,,,happy,positive
1822,ML312,MoodyLyrics4Q,Sleep Now In The Fire,Rage Against the Machine,,,,,,angry,negative
1823,ML313,MoodyLyrics4Q,And I'm Evil,Beatallica,,,,,,happy,positive
1824,ML314,MoodyLyrics4Q,Chi,Korn,,,,,,angry,negative
1825,ML315,MoodyLyrics4Q,Neon Moon,Brooks & Dunn,,,,,,sad,negative
1826,ML316,MoodyLyrics4Q,A Dream About You,Keri Noble,,,,,,relaxed,positive
1827,ML317,MoodyLyrics4Q,Around The World,Aqua,,,,,,happy,positive
1828,ML318,MoodyLyrics4Q,Evil Urges,My Morning Jacket,,,,,,happy,positive
1829,ML319,MoodyLyrics4Q,Nothing Much to Lose,My Bloody Valentine,,,,,,sad,negative
1830,ML320,MoodyLyrics4Q,Wake Up,Rage Against the Machine,,,,,,angry,negative
1831,ML321,MoodyLyrics4Q,Chop Suey!,System of a Down,,,,,,angry,negative
1832,ML322,MoodyLyrics4Q,The Freak Show,Antimatter,,,,,,sad,negative
1833,ML323,MoodyLyrics4Q,Omen Sore,ERA,,,,,,relaxed,positive
1834,ML324,MoodyLyrics4Q,When I Get Where I'm Going,Brad Paisley,,,,,,sad,negative
1835,ML325,MoodyLyrics4Q,Victory,Megadeth,,,,,,angry,negative
1836,ML326,MoodyLyrics4Q,The Not Knowing,Tindersticks,,,,,,sad,negative
1837,ML327,MoodyLyrics4Q,My Baby Does Me,Queen,,,,,,happy,positive
1838,ML328,MoodyLyrics4Q,Morning Glory,Tim Buckley,,,,,,sad,negative
1839,ML329,MoodyLyrics4Q,Black Light District,The Gathering,,,,,,sad,negative
1840,ML330,MoodyLyrics4Q,Can You Hear The Music,The Rolling Stones,,,,,,sad,negative
1841,ML331,MoodyLyrics4Q,Reminiscing,Little River Band,,,,,,relaxed,positive
1842,ML332,MoodyLyrics4Q,Dead and Buried,Alien Sex Fiend,,,,,,angry,negative
1843,ML333,MoodyLyrics4Q,Sway,Voxtrot,,,,,,sad,negative
1844,ML334,MoodyLyrics4Q,Homebird,Foy Vance,,,,,,relaxed,positive
1845,ML335,MoodyLyrics4Q,Rain Song,COLD,,,,,,sad,negative
1846,ML336,MoodyLyrics4Q,Cruel Summer,Bananarama,,,,,,happy,positive
1847,ML337,MoodyLyrics4Q,Still in Love,Nick Cave and the Bad Seeds,,,,,,sad,negative
1848,ML338,MoodyLyrics4Q,Papi,Jennifer Lopez,,,,,,happy,positive
1849,ML339,MoodyLyrics4Q,Anorak Christmas,Sally Shapiro,,,,,,relaxed,positive
1850,ML340,MoodyLyrics4Q,Fun Fun Fun,Busted,,,,,,happy,positive
1851,ML341,MoodyLyrics4Q,Sex. Murder. Art.,Slayer,,,,,,angry,negative
1852,ML342,MoodyLyrics4Q,4 Words (To Choke Upon),Bullet For My Valentine,,,,,,angry,negative
1853,ML343,MoodyLyrics4Q,Lovestain,José González,,,,,,relaxed,positive
1854,ML344,MoodyLyrics4Q,I Would Like To Call It Beauty,Corinne Bailey Rae,,,,,,relaxed,positive
1855,ML345,MoodyLyrics4Q,Meadow,Espers,,,,,,relaxed,positive
1856,ML346,MoodyLyrics4Q,London Calling,The Clash,,,,,,angry,negative
1857,ML347,MoodyLyrics4Q,Orgasmatron,Motörhead,,,,,,angry,negative
1858,ML348,MoodyLyrics4Q,Back To Manhattan,Norah Jones,,,,,,sad,negative
1859,ML349,MoodyLyrics4Q,If You Know Love,Molly Johnson,,,,,,relaxed,positive
1860,ML350,MoodyLyrics4Q,Ophelia,The Tear Garden,,,,,,sad,negative
1861,ML351,MoodyLyrics4Q,Letter To God,Hole,,,,,,sad,negative
1862,ML352,MoodyLyrics4Q,Washington Is Next!,Megadeth,,,,,,angry,negative
1863,ML353,MoodyLyrics4Q,Flora's Secret,Enya,,,,,,relaxed,positive
1864,ML354,MoodyLyrics4Q,Sex Dwarf,Soft Cell,,,,,,happy,positive
1865,ML355,MoodyLyrics4Q,I Only Want To Be With You,Dusty Springfield,,,,,,happy,positive
1866,ML356,MoodyLyrics4Q,Mea Culpa,Enigma,,,,,,relaxed,positive
1867,ML357,MoodyLyrics4Q,Sun (acoustic),Mae,,,,,,relaxed,positive
1868,ML358,MoodyLyrics4Q,Highway to Hell,AC/DC,,,,,,angry,negative
1869,ML359,MoodyLyrics4Q,I Still Get Jealous,Louis Armstrong,,,,,,relaxed,positive
1870,ML360,MoodyLyrics4Q,Beauty And The Beast,Jump5,,,,,,happy,positive
1871,ML361,MoodyLyrics4Q,Flowery Noontide,Espers,,,,,,relaxed,positive
1872,ML362,MoodyLyrics4Q,Your Touch,The Black Keys,,,,,,happy,positive
1873,ML363,MoodyLyrics4Q,Elvis Presley and America,U2,,,,,,sad,negative
1874,ML364,MoodyLyrics4Q,Without You,Dixie Chicks,,,,,,sad,negative
1875,ML365,MoodyLyrics4Q,Take Your Mama,Scissor Sisters,,,,,,happy,positive
1876,ML366,MoodyLyrics4Q,7 Minutes,Noir Désir,,,,,,angry,negative
1877,ML367,MoodyLyrics4Q,Fitter Happier,Radiohead,,,,,,sad,negative
1878,ML368,MoodyLyrics4Q,Fields Of Gray,Bruce Hornsby,,,,,,relaxed,positive
1879,ML369,MoodyLyrics4Q,St. Robinson In His Cadillac Dream,Counting Crows,,,,,,relaxed,positive
1880,ML370,MoodyLyrics4Q,Verne,Novembre,,,,,,sad,negative
1881,ML371,MoodyLyrics4Q,Love and Destroy,Franz Ferdinand,,,,,,happy,positive
1882,ML372,MoodyLyrics4Q,Rinse,Vanessa Carlton,,,,,,sad,negative
1883,ML373,MoodyLyrics4Q,I Don't Wanna Die Anymore,New Radicals,,,,,,sad,negative
1884,ML374,MoodyLyrics4Q,This Town,Hot Hot Heat,,,,,,happy,positive
1885,ML375,MoodyLyrics4Q,Back Into Your System,Saliva,,,,,,relaxed,positive
1886,ML376,MoodyLyrics4Q,End,Secondhand Serenade,,,,,,sad,negative
1887,ML377,MoodyLyrics4Q,In The Mood,Robert Plant,,,,,,relaxed,positive
1888,ML378,MoodyLyrics4Q,Man Must Dance,Johnossi,,,,,,happy,positive
1889,ML379,MoodyLyrics4Q,Reptile,Eric Clapton,,,,,,relaxed,positive
1890,ML380,MoodyLyrics4Q,Cish Cash ,Basement Jaxx,,,,,,happy,positive
1891,ML381,MoodyLyrics4Q,Don't Turn Around,Ace of Base,,,,,,happy,positive
1892,ML382,MoodyLyrics4Q,High School,Nerf Herder,,,,,,happy,positive
1893,ML383,MoodyLyrics4Q,Steamy Windows,Tina Turner,,,,,,happy,positive
1894,ML384,MoodyLyrics4Q,Slowboat,Sparks,,,,,,sad,negative
1895,ML385,MoodyLyrics4Q,A Modern Way Of Letting Go,Idlewild,,,,,,angry,negative
1896,ML386,MoodyLyrics4Q,My Funny Valentine,Anita Baker,,,,,,relaxed,positive
1897,ML387,MoodyLyrics4Q,Des Illusions,Dark Sanctuary,,,,,,sad,negative
1898,ML388,MoodyLyrics4Q,Lightning,Eric Church,,,,,,sad,negative
1899,ML389,MoodyLyrics4Q,Less Than a Pearl,Enya,,,,,,relaxed,positive
1900,ML390,MoodyLyrics4Q,Take Up Thy Stethoscope and Walk,Pink Floyd,,,,,,angry,negative
1901,ML391,MoodyLyrics4Q,Dolphins,Tim Buckley,,,,,,sad,negative
1902,ML392,MoodyLyrics4Q,Paranoiattack,The Faint,,,,,,happy,positive
1903,ML393,MoodyLyrics4Q,Countdown to Extinction,Megadeth,,,,,,angry,negative
1904,ML394,MoodyLyrics4Q,Keeping You,Tanya Donelly,,,,,,relaxed,positive
1905,ML395,MoodyLyrics4Q,The Figurehead,The Cure,,,,,,sad,negative
1906,ML396,MoodyLyrics4Q,Mickey,Toni Basil,,,,,,happy,positive
1907,ML397,MoodyLyrics4Q,"Cheer Up, Boys (Your Make Up Is Running)",Foo Fighters,,,,,,happy,positive
1908,ML398,MoodyLyrics4Q,Ghetto Vet,Ice Cube,,,,,,angry,negative
1909,ML399,MoodyLyrics4Q,Necrophiliac,Slayer,,,,,,angry,negative
1910,ML400,MoodyLyrics4Q,Sleepsong,Secret Garden,,,,,,relaxed,positive
1911,ML401,MoodyLyrics4Q,Prisoners of Today,Billy Talent,,,,,,angry,negative
1912,ML402,MoodyLyrics4Q,Brand New Day,Sting,,,,,,happy,positive
1913,ML403,MoodyLyrics4Q,Psychopathy Red,Slayer,,,,,,angry,negative
1914,ML404,MoodyLyrics4Q,You Belong To Me,Anita Baker,,,,,,relaxed,positive
1915,ML405,MoodyLyrics4Q,Pocket,Sam Sparro,,,,,,happy,positive
1916,ML406,MoodyLyrics4Q,Le Ciel Dans Une Chambre,Carla Bruni,,,,,,relaxed,positive
1917,ML407,MoodyLyrics4Q,Tone Poem,Fischerspooner,,,,,,relaxed,positive
1918,ML408,MoodyLyrics4Q,Foxtrot Uniform Charlie Kilo,Bloodhound Gang,,,,,,happy,positive
1919,ML409,MoodyLyrics4Q,One Hundred Years,The Cure,,,,,,sad,negative
1920,ML410,MoodyLyrics4Q,Gone With The Day,Faunts,,,,,,relaxed,positive
1921,ML411,MoodyLyrics4Q,Celebration,Kool & The Gang,,,,,,happy,positive
1922,ML412,MoodyLyrics4Q,Super-Charger Heaven,White Zombie,,,,,,angry,negative
1923,ML413,MoodyLyrics4Q,Thank You For The Music,Abba,,,,,,happy,positive
1924,ML414,MoodyLyrics4Q,Durch die Nacht,Silbermond,,,,,,sad,negative
1925,ML415,MoodyLyrics4Q,The Visit (She Was Here),The Cyrkle,,,,,,relaxed,positive
1926,ML416,MoodyLyrics4Q,Fury,Prince,,,,,,angry,negative
1927,ML417,MoodyLyrics4Q,Baby Be Brave (album version),The Corrs,,,,,,relaxed,positive
1928,ML418,MoodyLyrics4Q,Overjoyed,Magnet,,,,,,relaxed,positive
1929,ML419,MoodyLyrics4Q,A Place In The Dirt,Marilyn Manson,,,,,,sad,negative
1930,ML420,MoodyLyrics4Q,Skies So Blue,The Rocket Summer,,,,,,happy,positive
1931,ML421,MoodyLyrics4Q,The Fear,Pulp,,,,,,sad,negative
1932,ML422,MoodyLyrics4Q,Goodbye Suicide,Nicky Wire,,,,,,sad,negative
1933,ML423,MoodyLyrics4Q,Gather Me Up Forever,My Dying Bride,,,,,,sad,negative
1934,ML424,MoodyLyrics4Q,Let's Get Known,The Unicorns,,,,,,happy,positive
1935,ML425,MoodyLyrics4Q,Take Me For A Little While,Coverdale/Page,,,,,,sad,negative
1936,ML426,MoodyLyrics4Q,It's Not The Fall That Hurts,Caesars,,,,,,happy,positive
1937,ML427,MoodyLyrics4Q,Something Beautiful,Newsboys,,,,,,happy,positive
1938,ML428,MoodyLyrics4Q,Pi,Hard 'n Phirm,,,,,,happy,positive
1939,ML429,MoodyLyrics4Q,Bulls on Parade,Rage Against the Machine,,,,,,angry,negative
1940,ML430,MoodyLyrics4Q,A Doomed Lover,My Dying Bride,,,,,,sad,negative
1941,ML431,MoodyLyrics4Q,Marie Cherie,Annie,,,,,,sad,negative
1942,ML432,MoodyLyrics4Q,Sex im Hotel,Rosenstolz,,,,,,happy,positive
1943,ML433,MoodyLyrics4Q,What Do You Want From Me?,Cascada,,,,,,happy,positive
1944,ML434,MoodyLyrics4Q,Let Love,Res,,,,,,relaxed,positive
1945,ML435,MoodyLyrics4Q,The Invisible Man,Marillion,,,,,,sad,negative
1946,ML436,MoodyLyrics4Q,66,Afghan Whigs,,,,,,happy,positive
1947,ML437,MoodyLyrics4Q,Shell,Susie Suh,,,,,,relaxed,positive
1948,ML438,MoodyLyrics4Q,Not the Same,Dinosaur Jr.,,,,,,sad,negative
1949,ML439,MoodyLyrics4Q,I'm Gonna Getcha Good!,Shania Twain,,,,,,happy,positive
1950,ML440,MoodyLyrics4Q,Part-Time Lover,Stevie Wonder,,,,,,happy,positive
1951,ML441,MoodyLyrics4Q,Tahroja paperilla,Eppu Normaali,,,,,,sad,negative
1952,ML442,MoodyLyrics4Q,Battery,Metallica,,,,,,angry,negative
1953,ML443,MoodyLyrics4Q,Son,Juana Molina,,,,,,relaxed,positive
1954,ML444,MoodyLyrics4Q,Your Only Doll (Dora),Laura Marling,,,,,,relaxed,positive
1955,ML445,MoodyLyrics4Q,Joy To The World,Three Dog Night,,,,,,happy,positive
1956,ML446,MoodyLyrics4Q,I Just Wanna Love U (Give It 2 Me),JAY-Z,,,,,,happy,positive
1957,ML447,MoodyLyrics4Q,To The Music,Colder,,,,,,happy,positive
1958,ML448,MoodyLyrics4Q,English Girl,Eagles of Death Metal,,,,,,happy,positive
1959,ML449,MoodyLyrics4Q,Jump,Kris Kross,,,,,,happy,positive
1960,ML450,MoodyLyrics4Q,Teen Angel,Mark Dinning,,,,,,sad,negative
1961,ML451,MoodyLyrics4Q,Girls Just Want To Have Fun,Starfucker,,,,,,happy,positive
1962,ML452,MoodyLyrics4Q,Christmas At Ground Zero,"""Weird Al"" Yankovic",,,,,,happy,positive
1963,ML453,MoodyLyrics4Q,Johnny W.,Marius Müller-Westernhagen,,,,,,sad,negative
1964,ML454,MoodyLyrics4Q,Demolishor,The Acacia Strain,,,,,,angry,negative
1965,ML455,MoodyLyrics4Q,Assimilate,Skinny Puppy,,,,,,angry,negative
1966,ML456,MoodyLyrics4Q,Me Ves Y Sufres,Hope of the States,,,,,,sad,negative
1967,ML457,MoodyLyrics4Q,Nebel,Rammstein,,,,,,sad,negative
1968,ML458,MoodyLyrics4Q,My Doorbell,The White Stripes,,,,,,happy,positive
1969,ML459,MoodyLyrics4Q,Down Payment Blues,AC/DC,,,,,,angry,negative
1970,ML460,MoodyLyrics4Q,Utopia,Goldfrapp,,,,,,relaxed,positive
1971,ML461,MoodyLyrics4Q,Your Emotions,Dead Kennedys,,,,,,angry,negative
1972,ML462,MoodyLyrics4Q,Angel Eyes,Jim Brickman,,,,,,relaxed,positive
1973,ML463,MoodyLyrics4Q,For You,Sarah Blasko,,,,,,relaxed,positive
1974,ML464,MoodyLyrics4Q,Je Veux Te Voir (Club-Club Version),Yelle,,,,,,happy,positive
1975,ML465,MoodyLyrics4Q,Rip The Heart Out Of Me,Adema,,,,,,angry,negative
1976,ML466,MoodyLyrics4Q,When I Look In Your Eyes,The Romantics,,,,,,happy,positive
1977,ML467,MoodyLyrics4Q,Dead in Hollywood,Murderdolls,,,,,,angry,negative
1978,ML468,MoodyLyrics4Q,(I Can't Get No) Satisfaction,Devo,,,,,,angry,negative
1979,ML469,MoodyLyrics4Q,Exploited Barmy Army,Exploited,,,,,,angry,negative
1980,ML470,MoodyLyrics4Q,Somebody,Midge Ure,,,,,,sad,negative
1981,ML471,MoodyLyrics4Q,Remember Me,Qntal,,,,,,sad,negative
1982,ML472,MoodyLyrics4Q,Gotta Serve Somebody,Bob Dylan,,,,,,relaxed,positive
1983,ML473,MoodyLyrics4Q,Nothing Going On,Clawfinger,,,,,,angry,negative
1984,ML474,MoodyLyrics4Q,Sweeter Love,Blue Six,,,,,,relaxed,positive
1985,ML475,MoodyLyrics4Q,Let It Flow,Spiritualized,,,,,,relaxed,positive
1986,ML476,MoodyLyrics4Q,You Burn First,Alexisonfire,,,,,,angry,negative
1987,ML477,MoodyLyrics4Q,Dirty Mack,Ice Cube,,,,,,angry,negative
1988,ML478,MoodyLyrics4Q,Time for Livin',Beastie Boys,,,,,,angry,negative
1989,ML479,MoodyLyrics4Q,Sinister in a State of Hope,"Loney, dear",,,,,,relaxed,positive
1990,ML480,MoodyLyrics4Q,Squeeze Me,Kraak & Smaak,,,,,,happy,positive
1991,ML481,MoodyLyrics4Q,Kiss Off,Violent Femmes,,,,,,angry,negative
1992,ML482,MoodyLyrics4Q,Shelter For My Soul,Bernard Fanning,,,,,,sad,negative
1993,ML483,MoodyLyrics4Q,Morph The Cat,Donald Fagen,,,,,,relaxed,positive
1994,ML484,MoodyLyrics4Q,Depression,Black Flag,,,,,,angry,negative
1995,ML485,MoodyLyrics4Q,Sweet Talkin' Woman,Electric Light Orchestra,,,,,,happy,positive
1996,ML486,MoodyLyrics4Q,Nasty Girl,Vanity 6,,,,,,happy,positive
1997,ML487,MoodyLyrics4Q,Swim,In Flames,,,,,,happy,positive
1998,ML488,MoodyLyrics4Q,I Wanna Go Back To Dixie,Tom Lehrer,,,,,,happy,positive
1999,ML489,MoodyLyrics4Q,Constellations,Jack Johnson,,,,,,relaxed,positive
2000,ML490,MoodyLyrics4Q,Bright,Low,,,,,,sad,negative
2001,ML491,MoodyLyrics4Q,Baby,Stephen Lynch,,,,,,happy,positive
2002,ML492,MoodyLyrics4Q,Hey Dude,Beatallica,,,,,,happy,positive
2003,ML493,MoodyLyrics4Q,Palestina,Ministry,,,,,,angry,negative
2004,ML494,MoodyLyrics4Q,You'd Be Surprised,Marilyn Monroe,,,,,,happy,positive
2005,ML495,MoodyLyrics4Q,"No Mirror, No Shadow",New Model Army,,,,,,sad,negative
2006,ML496,MoodyLyrics4Q,Sly,The Cat Empire,,,,,,happy,positive
2007,ML497,MoodyLyrics4Q,The Living Sea,Monkey,,,,,,relaxed,positive
2008,ML498,MoodyLyrics4Q,Sigma,Secret Garden,,,,,,relaxed,positive
2009,ML499,MoodyLyrics4Q,I'd Rather,Luther Vandross,,,,,,relaxed,positive
2010,ML500,MoodyLyrics4Q,O Pomar Das Laranjeiras,Madredeus,,,,,,sad,negative
2011,ML501,MoodyLyrics4Q,Gift,Rocco DeLuca & The Burden,,,,,,sad,negative
2012,ML502,MoodyLyrics4Q,Piss Angel,Pig Destroyer,,,,,,angry,negative
2013,ML503,MoodyLyrics4Q,Don't Let Me Be Misunderstood,Eric Burdon,,,,,,angry,negative
2014,ML504,MoodyLyrics4Q,In The House Of Stone And Light,Martin Page,,,,,,relaxed,positive
2015,ML505,MoodyLyrics4Q,On Repeat,LCD Soundsystem,,,,,,happy,positive
2016,ML506,MoodyLyrics4Q,Katharina,Fotos,,,,,,sad,negative
2017,ML507,MoodyLyrics4Q,Drowning In Your Eyes,Ephraim Lewis,,,,,,relaxed,positive
2018,ML508,MoodyLyrics4Q,Losing Sight,As I Lay Dying,,,,,,angry,negative
2019,ML509,MoodyLyrics4Q,Devil Gate Drive,Suzi Quatro,,,,,,happy,positive
2020,ML510,MoodyLyrics4Q,Feuer und Wasser,Rammstein,,,,,,sad,negative
2021,ML511,MoodyLyrics4Q,On The Radio,The Concretes,,,,,,happy,positive
2022,ML512,MoodyLyrics4Q,Ashes In The Fall,Rage Against the Machine,,,,,,angry,negative
2023,ML513,MoodyLyrics4Q,Pool Party,The Aquabats,,,,,,happy,positive
2024,ML514,MoodyLyrics4Q,"Honey Please, Can't Ya See",Barry White,,,,,,happy,positive
2025,ML515,MoodyLyrics4Q,Use the Man,Megadeth,,,,,,angry,negative
2026,ML516,MoodyLyrics4Q,Half In Love With Elizabeth,Mystery Jets,,,,,,happy,positive
2027,ML517,MoodyLyrics4Q,Gutless,Hole,,,,,,angry,negative
2028,ML518,MoodyLyrics4Q,Silver Shadow,Atlantic Starr,,,,,,relaxed,positive
2029,ML519,MoodyLyrics4Q,I Just Want To Celebrate,Rare Earth,,,,,,happy,positive
2030,ML520,MoodyLyrics4Q,He Is Sailing,Jon & Vangelis,,,,,,relaxed,positive
2031,ML521,MoodyLyrics4Q,For the Damaged,Blonde Redhead,,,,,,angry,negative
2032,ML522,MoodyLyrics4Q,This Is Not an Exit,Anthrax,,,,,,angry,negative
2033,ML523,MoodyLyrics4Q,Peace Beneath the City,Iron & Wine,,,,,,relaxed,positive
2034,ML524,MoodyLyrics4Q,The Invitation,The Black Heart Procession,,,,,,sad,negative
2035,ML525,MoodyLyrics4Q,Ether,Nas,,,,,,angry,negative
2036,ML526,MoodyLyrics4Q,Sleep Now in the Fire,Rage Against the Machine,,,,,,angry,negative
2037,ML527,MoodyLyrics4Q,The Ice Hotel,Stacey Kent,,,,,,relaxed,positive
2038,ML528,MoodyLyrics4Q,That's Good,Devo,,,,,,happy,positive
2039,ML529,MoodyLyrics4Q,Can We Find A Reason?,Lenny Kravitz,,,,,,sad,negative
2040,ML530,MoodyLyrics4Q,Mighty Healthy,Ghostface Killah,,,,,,angry,negative
2041,ML531,MoodyLyrics4Q,We Suck Young Blood,Radiohead,,,,,,sad,negative
2042,ML532,MoodyLyrics4Q,Tequila Makes Her Clothes Fall Off,Joe Nichols,,,,,,happy,positive
2043,ML533,MoodyLyrics4Q,Thick As Thieves (2005 Version),Natalie Merchant,,,,,,sad,negative
2044,ML534,MoodyLyrics4Q,House on the Hill,Beach House,,,,,,relaxed,positive
2045,ML535,MoodyLyrics4Q,You're Pretty When I'm Drunk,Bloodhound Gang,,,,,,happy,positive
2046,ML536,MoodyLyrics4Q,Bittersweet,Apocalyptica,,,,,,sad,negative
2047,ML537,MoodyLyrics4Q,Friend Like Me,Robin Williams,,,,,,happy,positive
2048,ML538,MoodyLyrics4Q,Just Another High,Roxy Music,,,,,,sad,negative
2049,ML539,MoodyLyrics4Q,Senses Working Overtime,XTC,,,,,,angry,negative
2050,ML540,MoodyLyrics4Q,Ebony Tears,Cathedral,,,,,,sad,negative
2051,ML541,MoodyLyrics4Q,"Cecille, My Love",J. Tillman,,,,,,relaxed,positive
2052,ML542,MoodyLyrics4Q,Round And Round,Jagged Edge,,,,,,relaxed,positive
2053,ML543,MoodyLyrics4Q,Dizzy,Jimmy Eat World,,,,,,sad,negative
2054,ML544,MoodyLyrics4Q,Angels Fall First,Nightwish,,,,,,sad,negative
2055,ML545,MoodyLyrics4Q,Wound In My Heart,Propaganda,,,,,,relaxed,positive
2056,ML546,MoodyLyrics4Q,Seems To Be on My Mind,Suburban Kids With Biblical Names,,,,,,happy,positive
2057,ML547,MoodyLyrics4Q,The Wexford Carol,Celtic Woman,,,,,,relaxed,positive
2058,ML548,MoodyLyrics4Q,Everybody's Got A Ticket To Ride Except For Me And My Lightning,Beatallica,,,,,,happy,positive
2059,ML549,MoodyLyrics4Q,Babyfather,Sade,,,,,,relaxed,positive
2060,ML550,MoodyLyrics4Q,Flagpole Sitta,Harvey Danger,,,,,,happy,positive
